-37.88333,175.56667,Whitehall
-44.23333,169.23333,White Creek
-45.5,169.06667,Whitecoomb Creek
-45.6,169.08333,Whitecoomb
-43.46667,171.9,Whitecliffs
-38.86667,174.53333,White Cliffs
-45.23333,168.31667,Whiteburn
-41.56667,174.15,White Bluffs
-44.3,169.23333,"Mount White, Makarora"
-43.02184,171.96376,"Mount White, Arthurs Pass"
-40.85,172.33333,"Mount White, Collingwood"
-43.01667,171.01667,Whitcombe River
-43.75,169.88333,Whitcombe Peak
-43.21667,170.98333,Whitcombe Pass
-43.21667,170.91667,Mount Whitcombe
-44.46667,168.55,Whitbourn Glacier
-43.18315,172.12976,Whistler River
-45.95,169.31667,Whisky Gully
-38.91667,175.15,Whiro
-37.3,175.91667,Whiritoa Creek
-38.73333,176.65,Whiri River
-38.41667,176.11667,Whirinaki Stream
-38.78333,176.66667,Whirinaki State Forest
-38.43333,176.7,Whirinaki River
-35.45,173.46667,Whirinaki River
-39.26667,175.03333,Whirinaki
-35.48333,173.46667,Whirinaki
-35.4,174.31667,Whiowhio
-45.68333,166.55,Whidbey Point
-38.28333,177.83333,Wherurau
-41.91667,173.91667,Whernside
-45.71667,168.65,Whenuatonga
-38.15,174.88333,Whenuapo
-36.76667,174.65,Whenuapai
-39.78054,174.51134,Whenuakura River
-45.95,169.63333,Whenuakoa
-36.9,175.71667,Whenuakite Stream
-36.9,175.76667,Whenuakite
-39,176.95,Whenanui Stream
-43.41667,169.83333,Whelans Creek
-35.8,174.11667,Wheki Stream
-37.71667,177.98333,Whekeiro
-42.01667,172.4,Wheeler Creek
-42.08333,172.18333,Wheel Creek
-44.01667,171.75,Wheatstone
-38.45,177.83333,Wheao Stream
-38.56667,176.65,Wheao River
-41.56667,175.4,Whawanui Stream
-41.5,175.33333,Whawanui
-36.85,174.66667,Whau River
-35.75,173.68333,Whatoro
-42.93333,172.26667,Mount Whatno
-39.48333,174.75,Whatiwhati
-37.75,174.91667,Whatitirinui Island
-37.03333,174.51667,Whatipu
-38.85,175.3,Whatawhata
-37.8,175.15,Whatawhata
-38.2,175.55,Whatauri
-39.58333,175.11667,Whatauma Stream
-38.38333,177.83333,Whatatutu
-43.11667,170.25,Whataroa River
-38.95,176,Whataroa
-43.28333,170.41667,Whataroa
-41.23333,173.85,Whatanihi
-41.26667,174.08333,Whatamango Bay
-37.93333,174.91667,Whataipu
-35.1,173.7,Wharuarua
-44.7,170.51667,Wharua
-40.78333,172.98333,Whariwharangi
-40.25,175.85,Wharite
-41.95,173.86667,Wharf Stream
-43.16667,172.21667,Wharfdale
-36.6,174.31667,Wharewhare
-41,173.73333,Wharetotara Point
-41.06667,175.88333,Wharetotara
-38.56667,175.03333,Wharetarata
-40.95,174.96667,Whareroa Stream
-40.23333,175.78333,Whareroa Stream
-38.85,175.78333,Whareroa Stream
-36.66667,175.55,Whareroa Stream
-38.86667,175.76667,Whareroa
-39.61667,174.26667,Whareroa
-38.48333,176.75,Whareraurehau
-38.46667,176.15,Wharerarauke
-38.9,176.78333,Wharerangiora
-39.23333,175.78333,Wharepu Stream
-38.23333,175.61667,Wharepuhunga
-38.13333,175.45,Wharepuhunga
-39.26667,175.71667,Wharepu
-39.61667,175.41667,Whareponga
-37.96667,178.36667,Whareponga
-37.28333,175.65,Wharepoa Road Station
-37.26667,175.63333,Wharepoa
-41.38333,175.08333,Wharepapa Stream
-36.31667,174.13333,Wharepapa Pa
-38.4,176.3,Wharepapa
-36.71667,174.43333,Wharepapa
-38.4,176.33333,Wharepaina
-39.88333,175.78333,Whare O Toroa
-39.86667,175.35,Whare O Tarita
-38.41667,174.68333,Whareorino
-38.46667,174.66667,Whareorino
-38.86667,177.91667,Whareongaonga
-39.91667,176.8,Wharemate Stream
-39.78333,175.35,Wharemata
-44.66667,170.36667,Wharekuri Creek
-44.69971,170.43514,Wharekuri
-38.53333,177.61667,Wharekopae Stream
-38.48333,177.58333,Wharekopae
-38.55,177.5,Wharekopae
-40.88333,174.88333,Wharekohu Bay
-35.76667,174.08333,Wharekohe
-42.15,173.86667,Wharekiri Stream
-38.1,178.18333,Wharekia
-37.88333,174.76667,Wharekekeno
-37.11667,175.88333,Wharekawa Harbour
-37.15,175.86667,Wharekawa River
-41.35,175.06667,Wharekaukau
-38.5,176.16667,Wharekak Stream
-37.58333,178.3,Wharekahika River
-39.86667,175.5,Whareihungaru Stream
-39.3,174.33333,Wharehuia
-44.95,168.76667,Wharehuanui
-36.31667,174.41667,Wharehine
-41.26667,175.13333,Whare Hill
-38.83333,175.06667,Wharehanga
-45.63333,167.68333,Whare Creek
-39.4,174.91667,Whareau
-41.73333,171.7,Whareatea River
-40.81667,173.93333,Whareatea Bay
-41.02667,176.09306,Whareama River
-40.93333,176.05,Whareama
-37.55,175.91667,Wharawhara Stream
-41.16667,175.83333,Wharau
-35.21667,174.05,Wharau
-40.5,172.68333,Wharariki Stream
-41.91667,174.1,Wharanui
-35.7,174.45,Whanui
-39.1,177.95,Whangawehi Stream
-36.33333,174.8,Whangateau Harbour
-36.3,174.76667,Whangateau
-38.78333,177.46667,Whangatangihangapu
-35.38333,174.35,Whangaruru South
-35.35,174.35,Whangaruru North
-35.36667,174.35,Whangaruru Harbour
-35.4,174.4,Whangaruru Bay
-35.35,174.35,Whangaruru
-35.36667,174.38333,Whangaroa Peninsula
-35.03333,173.75,Whangaroa Harbour
-35.08333,173.75,Whangaroa County
-34.98333,173.76667,Whangaroa Bay
-35.05,173.75,Whangaroa
-35.81667,174.5,Whangarei Heads
-35.8,174.41667,Whangarei Harbour
-35.66667,174.25,Whangarei County
-35.71667,174.31667,Whangarei
-35.73333,174.33333,Whangarei
-37.25954,174.99345,Whangarata
-36.25,175.36667,Whangarara
-38.56667,178.23333,Whangara Island
-41.08333,173.63333,Whangarae
-38.56667,178.21667,Whangara
-36.73333,175.63333,Whangapoua Harbour
-36.15,175.43333,Whangapoua
-36.71667,175.61667,Whangapoua
-40.93333,173.91667,Whangapoto Point
-38.4,176.03333,Whangapoa Stream
